genericRainbow,64,96,0B11CAE8,0,1,1,4294967295,0,0
Block,224,224,F21907D3,0,1,1,4294967295,0,0
Block,224,256,498D6FC3,0,1,1,4294967295,0,0
Block,224,288,AE7EC9AF,0,1,1,4294967295,0,0
Block,224,320,D350726A,0,1,1,4294967295,0,0
Block,224,352,E03FF292,0,1,1,4294967295,0,0
Block,256,352,236AB092,0,1,1,4294967295,0,0
Block,288,352,E71BFEEB,0,1,1,4294967295,0,0
Block,320,352,651771B4,0,1,1,4294967295,0,0
Block,352,352,AE71AF86,0,1,1,4294967295,0,0
Block,384,352,7A64807B,0,1,1,4294967295,0,0
Block,416,352,6E3BD253,0,1,1,4294967295,0,0
Block,448,352,0DE005FC,0,1,1,4294967295,0,0
Block,448,320,E1959D24,0,1,1,4294967295,0,0
Block,448,288,115E6485,0,1,1,4294967295,0,0
Block,448,256,155AD877,0,1,1,4294967295,0,0
Block,448,224,780F54C4,0,1,1,4294967295,0,0
Block,416,224,3272CB51,0,1,1,4294967295,0,0
Block,384,224,368AEE73,0,1,1,4294967295,0,0
Block,352,224,B85726AA,0,1,1,4294967295,0,0
Block,320,224,039AF155,0,1,1,4294967295,0,0
Block,288,224,1655DFB5,0,1,1,4294967295,0,0
Block,256,224,27608A51,0,1,1,4294967295,0,0
Block,320,256,E6A331F9,0,1,1,4294967295,0,0
Block,352,256,0D5C2CFA,0,1,1,4294967295,0,0
Block,320,320,536F1A2D,0,1,1,4294967295,0,0
Block,352,320,D01F97D7,0,1,1,4294967295,0,0
PlayerStart,256,256,C323CAF5,0,1,1,4294967295,0,0
SaveVeryHard,256,320,0AB6DB55,0,1,1,4294967295,0,0
BossItem,336,288,45733C89,0,1,1,4294967295,0,1
Warp,416,320,67033D9A,0,1,1,4294967295,0,1
GravityDown,304,288,A28B1C4A,0,1,1,4294967295,0,0
GravityDown,368,288,43D85EEC,0,1,1,4294967295,0,0
