stb_UhuhuEffect,32,32,F9F8DFDB,0,1,1,4294967295,0,0
SpikeLeft,288,512,56C2BCDA,0,1,1,4294967295,0,0
SpikeDown,288,448,C28D00E0,0,1,1,4294967295,0,0
SpikeUp,320,480,7BC3FEEC,0,1,1,4294967295,0,0
SpikeLeft,336,416,317A9594,0,1,1,4294967295,0,0
SpikeUp,400,384,72EF5CD8,0,1,1,4294967295,0,0
SpikeRight,384,320,8C973264,0,1,1,4294967295,0,0
SpikeUp,352,256,2121E3DC,0,1,1,4294967295,0,0
SpikeRight,416,288,986B1E62,0,1,1,4294967295,0,0
SpikeUp,432,384,2774FBED,0,1,1,4294967295,0,0
SpikeUp,480,416,7A450899,0,1,1,4294967295,0,0
SpikeLeft,512,528,4A90B400,0,1,1,4294967295,0,0
SpikeDown,560,448,E640DB99,0,1,1,4294967295,0,0
SpikeUp,560,416,B848B08B,0,1,1,4294967295,0,0
SpikeUp,496,240,4DB134F1,0,1,1,4294967295,0,0
SpikeUp,624,368,B8669144,0,1,1,4294967295,0,0
SpikeUp,288,288,150DD8B2,0,1,1,4294967295,0,0
SpikeLeft,640,304,615EAACC,0,1,1,4294967295,0,0
SpikeLeft,672,336,0EE7676E,0,1,1,4294967295,0,0
SpikeDown,528,192,182A99D3,0,1,1,4294967295,0,0
SpikeLeft,432,160,E7D87E68,0,1,1,4294967295,0,0
SpikeUp,256,288,FDED9773,0,1,1,4294967295,0,0
SpikeDown,272,208,9E1FC17C,0,1,1,4294967295,0,0
SpikeRight,304,176,843E6D24,0,1,1,4294967295,0,0
SpikeUp,240,80,EA917982,0,1,1,4294967295,0,0
SpikeUp,672,208,4910AC83,0,1,1,4294967295,0,0
SpikeUp,688,176,4963C9AF,0,1,1,4294967295,0,0
SpikeUp,704,208,430564E0,0,1,1,4294967295,0,0
SpikeRight,224,208,2F39805B,0,1,1,4294967295,0,0
SpikeUp,128,256,2703E702,0,1,1,4294967295,0,0
SpikeUp,96,192,0D4165AA,0,1,1,4294967295,0,0
SpikeLeft,176,128,A2975A7E,0,1,1,4294967295,0,0
SpikeLeft,208,144,C8BE8538,0,1,1,4294967295,0,0
SpikeLeft,208,112,77E693E7,0,1,1,4294967295,0,0
SpikeRight,0,96,FB1D2FE3,0,1,1,4294967295,0,0
SpikeLeft,256,0,114740DD,0,1,1,4294967295,0,0
SpikeUp,320,64,B05B8EA4,0,1,1,4294967295,0,0
SpikeUp,496,64,FF26E362,0,1,1,4294967295,0,0
SpikeDown,496,0,A9A82BD9,0,1,1,4294967295,0,0
SpikeUp,640,64,F4B440F5,0,1,1,4294967295,0,0
SpikeUp,672,64,246F8822,0,1,1,4294967295,0,0
SpikeUp,192,480,E5E477CC,0,1,1,4294967295,0,0
SpikeUp,432,64,C37330EB,0,1,1,4294967295,0,0
SpikeUp,48,256,2EFAC3CC,0,1,1,4294967295,0,0
Block,192,512,378C89A5,0,1,1,4294967295,0,0
Block,192,544,1239BA51,0,1,1,4294967295,0,0
Block,192,576,BE267362,0,1,1,4294967295,0,0
Block,224,576,9103FF59,0,1,1,4294967295,0,0
Block,256,576,E8253CF6,0,1,1,4294967295,0,0
Block,320,512,6F4ADA4D,0,1,1,4294967295,0,0
Block,320,544,591D2350,0,1,1,4294967295,0,0
Block,352,512,795FCAF7,0,1,1,4294967295,0,0
Block,384,512,6F5BE2F9,0,1,1,4294967295,0,0
Block,384,544,3C15FBB2,0,1,1,4294967295,0,0
Block,384,576,081F726F,0,1,1,4294967295,0,0
Block,320,576,EB4B2F90,0,1,1,4294967295,0,0
Block,288,416,D2C0B4AB,0,1,1,4294967295,0,0
Block,256,416,795380DC,0,1,1,4294967295,0,0
Block,224,416,A669B319,0,1,1,4294967295,0,0
Block,224,384,8F831C28,0,1,1,4294967295,0,0
Block,224,352,2E1661B4,0,1,1,4294967295,0,0
Block,224,320,C314C611,0,1,1,4294967295,0,0
Block,256,320,6CC81D48,0,1,1,4294967295,0,0
Block,288,320,600F527B,0,1,1,4294967295,0,0
Block,288,352,A8D56D9F,0,1,1,4294967295,0,0
Block,288,384,25CCA8F1,0,1,1,4294967295,0,0
Block,368,416,C25C4CD7,0,1,1,4294967295,0,0
Block,400,416,CD6037C9,0,1,1,4294967295,0,0
Block,432,416,6DC1A2F5,0,1,1,4294967295,0,0
Block,432,448,C279FFE6,0,1,1,4294967295,0,0
Block,432,480,8B88E0BC,0,1,1,4294967295,0,0
Block,432,512,7906BBFD,0,1,1,4294967295,0,0
Block,352,320,56A300B2,0,1,1,4294967295,0,0
Block,352,288,69F53D6E,0,1,1,4294967295,0,0
Block,384,288,E77E389F,0,1,1,4294967295,0,0
Block,480,448,995F9872,0,1,1,4294967295,0,0
Block,512,448,58299A10,0,1,1,4294967295,0,0
Block,512,416,22062B4F,0,1,1,4294967295,0,0
Block,512,384,3DD082AF,0,1,1,4294967295,0,0
Block,512,352,5DE29A6E,0,1,1,4294967295,0,0
Block,544,352,022D2542,0,1,1,4294967295,0,0
Block,544,528,393E7F2B,0,1,1,4294967295,0,0
Block,432,544,D54DC065,0,1,1,4294967295,0,0
Block,432,576,BC4FC3BB,0,1,1,4294967295,0,0
Block,576,496,5DAB91FD,0,1,1,4294967295,0,0
Block,576,528,8F2C2A26,0,1,1,4294967295,0,0
Block,496,304,2D98DEC9,0,1,1,4294967295,0,0
Block,528,304,4EE3B555,0,1,1,4294967295,0,0
Block,496,272,0A399832,0,1,1,4294967295,0,0
Block,624,400,410B3432,0,1,1,4294967295,0,0
Block,688,432,4E14ADD1,0,1,1,4294967295,0,0
Block,688,464,090275BB,0,1,1,4294967295,0,0
Block,688,496,F478E609,0,1,1,4294967295,0,0
Block,720,496,91D25594,0,1,1,4294967295,0,0
Block,752,496,DA3495D6,0,1,1,4294967295,0,0
Block,752,464,2AB6F401,0,1,1,4294967295,0,0
Block,752,432,B6D5772D,0,1,1,4294967295,0,0
Block,720,432,F6521EED,0,1,1,4294967295,0,0
Block,672,304,5A274B93,0,1,1,4294967295,0,0
Block,704,304,AA696952,0,1,1,4294967295,0,0
Block,704,336,EE5165BB,0,1,1,4294967295,0,0
Block,736,336,FA278CBB,0,1,1,4294967295,0,0
Block,768,336,AD870DDB,0,1,1,4294967295,0,0
Block,768,304,2F6CD278,0,1,1,4294967295,0,0
Block,768,272,92977F45,0,1,1,4294967295,0,0
Block,768,240,BE188720,0,1,1,4294967295,0,0
Block,736,240,59881258,0,1,1,4294967295,0,0
Block,704,240,83F7A29E,0,1,1,4294967295,0,0
Block,672,240,C6FBACF0,0,1,1,4294967295,0,0
Block,672,272,931275BB,0,1,1,4294967295,0,0
Block,384,224,0197B3C1,0,1,1,4294967295,0,0
Block,528,160,0A6C0EBA,0,1,1,4294967295,0,0
Block,496,160,E483A8D8,0,1,1,4294967295,0,0
Block,464,160,D4357C7D,0,1,1,4294967295,0,0
Block,464,128,780B18D4,0,1,1,4294967295,0,0
Block,464,96,6ECF8A1B,0,1,1,4294967295,0,0
Block,496,96,F77D14E3,0,1,1,4294967295,0,0
Block,528,96,BC61CC69,0,1,1,4294967295,0,0
Block,528,128,01CCB71B,0,1,1,4294967295,0,0
Block,384,256,C3ADCE26,0,1,1,4294967295,0,0
