SpikeLeft,48,240,78125E03,0,1,1,4294967295,0,0
SpikeUp,576,320,F86DF797,0,1,1,4294967295,0,0
SpikeUp,464,320,FE3A5D4E,0,1,1,4294967295,0,0
SpikeUp,128,320,6816361F,0,1,1,4294967295,0,0
SpikeDown,192,192,D9E1CCC1,0,1,1,4294967295,0,0
SpikeDown,176,160,13AB2304,0,1,1,4294967295,0,0
SpikeDown,208,160,08965A44,0,1,1,4294967295,0,0
SpikeUp,624,224,0F5C84D1,0,1,1,4294967295,0,0
SpikeUp,688,336,3422261E,0,1,1,4294967295,0,0
SpikeUp,400,336,38C4136D,0,1,1,4294967295,0,0
SpikeUp,656,208,CEAADAC1,0,1,1,4294967295,0,0
SpikeDown,768,208,915160B4,0,1,1,4294967295,0,0
SpikeLeft,592,256,16CF100A,0,1,1,4294967295,0,0
SpikeRight,688,256,F476EF42,0,1,1,4294967295,0,0
SpikeLeft,144,256,84AAA2C9,0,1,1,4294967295,0,0
SpikeRight,176,256,EC8657E8,0,1,1,4294967295,0,0
SpikeDown,368,256,88D9B4C9,0,1,1,4294967295,0,0
SpikeLeft,320,176,1F1D610A,0,1,1,4294967295,0,0
SpikeLeft,352,144,516BDEF9,0,1,1,4294967295,0,0
SpikeRight,384,144,8A2B6219,0,1,1,4294967295,0,0
SpikeRight,528,144,F14CC865,0,1,1,4294967295,0,0
SpikeRight,112,144,F99373FB,0,1,1,4294967295,0,0
SpikeLeft,80,144,2D543F2B,0,1,1,4294967295,0,0
SpikeUp,496,112,5E345181,0,1,1,4294967295,0,0
SpikeLeft,640,112,DF12DAC6,0,1,1,4294967295,0,0
SpikeUp,448,80,A6A71DCF,0,1,1,4294967295,0,0
SpikeDown,672,48,5C97826A,0,1,1,4294967295,0,0
SpikeRight,432,16,1E214E23,0,1,1,4294967295,0,0
SpikeLeft,400,16,22D04756,0,1,1,4294967295,0,0
SpikeUp,240,480,39ABBAB1,0,1,1,4294967295,0,0
SpikeRight,528,272,619FDE2E,0,1,1,4294967295,0,0
SpikeUp,320,272,C3216151,0,1,1,4294967295,0,0
SpikeDown,240,512,4012A6A0,0,1,1,4294967295,0,0
SpikeUp,608,416,83CF1719,0,1,1,4294967295,0,0
SpikeDown,464,416,9091DEB5,0,1,1,4294967295,0,0
SpikeLeft,176,416,2C8142D8,0,1,1,4294967295,0,0
SpikeUp,528,352,EB576FF1,0,1,1,4294967295,0,0
SpikeRight,160,352,81B6B8C6,0,1,1,4294967295,0,0
SpikeLeft,656,368,090047D3,0,1,1,4294967295,0,0
SpikeDown,400,368,BB8666AB,0,1,1,4294967295,0,0
SpikeUp,784,368,E8E61D0A,0,1,1,4294967295,0,0
SpikeDown,656,288,94EE34E5,0,1,1,4294967295,0,0
SpikeLeft,352,288,1F60C0E0,0,1,1,4294967295,0,0
SpikeRight,256,288,18F3D54F,0,1,1,4294967295,0,0
SpikeRight,336,240,906BFBEF,0,1,1,4294967295,0,0
SpikeUp,240,64,33EB18A8,0,1,1,4294967295,0,0
SpikeDown,320,64,704FC16A,0,1,1,4294967295,0,0
SpikeLeft,640,0,709232BC,0,1,1,4294967295,0,0
SpikeUp,720,400,5F576E60,0,1,1,4294967295,0,0
SpikeUp,0,400,F754D055,0,1,1,4294967295,0,0
SpikeUp,752,432,7FB91628,0,1,1,4294967295,0,0
SpikeUp,32,432,706157CB,0,1,1,4294967295,0,0
SpikeRight,528,464,09DB52E6,0,1,1,4294967295,0,0
SpikeLeft,496,464,BBE7D2F3,0,1,1,4294967295,0,0
SpikeUp,320,464,285A116F,0,1,1,4294967295,0,0
SpikeUp,288,464,A567BF39,0,1,1,4294967295,0,0
SpikeUp,144,464,5A9406D5,0,1,1,4294967295,0,0
SpikeUp,400,496,857B724A,0,1,1,4294967295,0,0
SpikeUp,64,496,5F7C977A,0,1,1,4294967295,0,0
SpikeUp,432,528,0D9F0F84,0,1,1,4294967295,0,0
SpikeRight,352,528,B7E04D3B,0,1,1,4294967295,0,0
SpikeRight,464,560,92B90EF6,0,1,1,4294967295,0,0
SpikeRight,272,128,92D4C151,0,1,1,4294967295,0,0
SpikeDown,560,96,951CD7FD,0,1,1,4294967295,0,0
SpikeRight,640,96,3DA84E3F,0,1,1,4294967295,0,0
SpikeRight,48,96,69C3D2A5,0,1,1,4294967295,0,0
SpikeDown,496,32,9035B566,0,1,1,4294967295,0,0
SpikeLeft,288,384,96800677,0,1,1,4294967295,0,0
SpikeRight,320,384,63A29C02,0,1,1,4294967295,0,0
SpikeDown,128,384,DD5BB5E7,0,1,1,4294967295,0,0
SpikeUp,208,384,5D90A3AB,0,1,1,4294967295,0,0
Block,592,64,630B8D23,0,1,1,4294967295,0,0
Block,448,208,4CCE6C07,0,1,1,4294967295,0,0
Block,496,208,2C17715F,0,1,1,4294967295,0,0
Block,656,256,00D2B55C,0,1,1,4294967295,0,0
Block,624,256,AA830A69,0,1,1,4294967295,0,0
Block,448,176,54EC87F6,0,1,1,4294967295,0,0
Block,352,176,4A219127,0,1,1,4294967295,0,0
Block,384,176,E332C752,0,1,1,4294967295,0,0
Block,736,176,83206F71,0,1,1,4294967295,0,0
Block,768,176,9B98F811,0,1,1,4294967295,0,0
Block,448,144,DF999057,0,1,1,4294967295,0,0
Block,496,144,55322E92,0,1,1,4294967295,0,0
Block,736,144,0FEEBC2E,0,1,1,4294967295,0,0
Block,768,144,790E0C9B,0,1,1,4294967295,0,0
Block,448,112,27F86AC1,0,1,1,4294967295,0,0
Block,704,112,D798702A,0,1,1,4294967295,0,0
Block,736,112,3E9C0C1A,0,1,1,4294967295,0,0
Block,768,112,0DC666F3,0,1,1,4294967295,0,0
Block,736,80,AF791472,0,1,1,4294967295,0,0
Block,768,80,714278AC,0,1,1,4294967295,0,0
Block,704,48,3E195B03,0,1,1,4294967295,0,0
Block,736,48,31C46FB4,0,1,1,4294967295,0,0
Block,768,48,AE87B63B,0,1,1,4294967295,0,0
Block,672,16,480CF420,0,1,1,4294967295,0,0
Block,704,16,6CBB870D,0,1,1,4294967295,0,0
Block,736,16,7DC21C1E,0,1,1,4294967295,0,0
Block,768,16,8B435892,0,1,1,4294967295,0,0
Block,672,-16,640F61B5,0,1,1,4294967295,0,0
Block,704,-16,F011F95F,0,1,1,4294967295,0,0
Block,208,-16,AE3C64FF,0,1,1,4294967295,0,0
Block,240,-16,957CAEFE,0,1,1,4294967295,0,0
Block,736,-16,C673BC3B,0,1,1,4294967295,0,0
Block,768,-16,B82D52D1,0,1,1,4294967295,0,0
Block,608,480,F20B1046,0,1,1,4294967295,0,0
Block,576,480,D790A20F,0,1,1,4294967295,0,0
Block,496,272,90CABD73,0,1,1,4294967295,0,0
Block,576,512,5F6F8BA5,0,1,1,4294967295,0,0
Block,608,512,F65E92F2,0,1,1,4294967295,0,0
Block,176,512,1FD9E0E0,0,1,1,4294967295,0,0
Block,576,448,23584C03,0,1,1,4294967295,0,0
Block,608,448,14F62046,0,1,1,4294967295,0,0
Block,208,448,595B79D4,0,1,1,4294967295,0,0
Block,576,416,A8D24AF8,0,1,1,4294967295,0,0
Block,208,416,F18A0842,0,1,1,4294967295,0,0
Block,576,352,21800F9C,0,1,1,4294967295,0,0
Block,464,352,F84C3372,0,1,1,4294967295,0,0
Block,128,352,B2B327E5,0,1,1,4294967295,0,0
Block,576,544,EEF3C189,0,1,1,4294967295,0,0
Block,608,544,27579C98,0,1,1,4294967295,0,0
Block,176,544,02943631,0,1,1,4294967295,0,0
Block,688,576,265271C2,0,1,1,4294967295,0,0
Block,576,576,CA5C10C3,0,1,1,4294967295,0,0
Block,432,576,9F4491D3,0,1,1,4294967295,0,0
Block,176,576,B69AE75A,0,1,1,4294967295,0,0
Block,688,368,861475F2,0,1,1,4294967295,0,0
BlockMini,112,368,D8549CED,0,1,1,4294967295,0,0
Block,224,288,8BB06A14,0,1,1,4294967295,0,0
Block,496,240,A1DD97E7,0,1,1,4294967295,0,0
Block,528,240,FDECE734,0,1,1,4294967295,0,0
BlockMini,656,240,6CA0E8B9,0,1,1,4294967295,0,0
BlockMini,672,240,F5B0B779,0,1,1,4294967295,0,0
Block,80,240,63E183B6,0,1,1,4294967295,0,0
Block,176,64,9C5A0D70,0,1,1,4294967295,0,0
Block,352,64,194B72B7,0,1,1,4294967295,0,0
Block,560,64,4FC8BE6E,0,1,1,4294967295,0,0
Block,-16,64,0C72F3A5,0,1,1,4294967295,0,0
Block,16,64,ED8E833A,0,1,1,4294967295,0,0
Block,48,64,9229C64D,0,1,1,4294967295,0,0
Block,80,64,E52C17A4,0,1,1,4294967295,0,0
Block,144,64,9B4F2D18,0,1,1,4294967295,0,0
Block,592,0,6426680E,0,1,1,4294967295,0,0
Block,560,0,FB313BA1,0,1,1,4294967295,0,0
Block,496,0,A78BD16C,0,1,1,4294967295,0,0
Block,352,0,70112380,0,1,1,4294967295,0,0
Block,320,0,0A7D5FF4,0,1,1,4294967295,0,0
Block,288,0,48A136DC,0,1,1,4294967295,0,0
Block,176,0,33259D0D,0,1,1,4294967295,0,0
BlockMini,272,0,1AD52215,0,1,1,4294967295,0,0
Block,144,0,945E515D,0,1,1,4294967295,0,0
Block,112,0,0D9E15B9,0,1,1,4294967295,0,0
Block,-16,0,0A07504A,0,1,1,4294967295,0,0
Block,16,0,3B7E15DE,0,1,1,4294967295,0,0
Block,48,0,8C30DAE5,0,1,1,4294967295,0,0
Block,80,0,BE5215F5,0,1,1,4294967295,0,0
Block,688,400,198C7640,0,1,1,4294967295,0,0
Block,784,400,C2171196,0,1,1,4294967295,0,0
Block,688,432,170BC993,0,1,1,4294967295,0,0
Block,720,432,21307F11,0,1,1,4294967295,0,0
Block,784,432,33CEFE66,0,1,1,4294967295,0,0
Block,0,432,F1B00A1A,0,1,1,4294967295,0,0
Block,688,464,1F7385C7,0,1,1,4294967295,0,0
Block,720,464,49AE577E,0,1,1,4294967295,0,0
Block,752,464,E355287E,0,1,1,4294967295,0,0
Block,784,464,19BFDFD9,0,1,1,4294967295,0,0
Block,0,464,1AAB050A,0,1,1,4294967295,0,0
Block,32,464,5D1AEF40,0,1,1,4294967295,0,0
Block,688,496,4F77DE64,0,1,1,4294967295,0,0
Block,720,496,AA325925,0,1,1,4294967295,0,0
Block,752,496,63456773,0,1,1,4294967295,0,0
Block,784,496,C138438E,0,1,1,4294967295,0,0
Block,320,496,33E959CC,0,1,1,4294967295,0,0
Block,288,496,67BA7230,0,1,1,4294967295,0,0
Block,144,496,0FB08D41,0,1,1,4294967295,0,0
Block,0,496,0C837D01,0,1,1,4294967295,0,0
Block,32,496,44FD4A29,0,1,1,4294967295,0,0
Block,688,528,5282ECF1,0,1,1,4294967295,0,0
Block,720,528,9CEA8B3C,0,1,1,4294967295,0,0
Block,752,528,13E97372,0,1,1,4294967295,0,0
Block,784,528,DEB5F4B4,0,1,1,4294967295,0,0
Block,400,528,9B4A575F,0,1,1,4294967295,0,0
Block,320,528,8D3F1C28,0,1,1,4294967295,0,0
Block,288,528,CC033650,0,1,1,4294967295,0,0
Block,144,528,D78FD0D1,0,1,1,4294967295,0,0
Block,0,528,77758FE5,0,1,1,4294967295,0,0
Block,32,528,E1C95D73,0,1,1,4294967295,0,0
Block,64,528,6EECA6EA,0,1,1,4294967295,0,0
Block,688,560,FC982921,0,1,1,4294967295,0,0
Block,720,560,96D21C30,0,1,1,4294967295,0,0
Block,752,560,9E22C3B5,0,1,1,4294967295,0,0
Block,768,560,5069AC52,0,1,1,4294967295,0,0
Block,400,560,A39E51CB,0,1,1,4294967295,0,0
Block,432,560,AD21947E,0,1,1,4294967295,0,0
Block,368,560,F0AF62F1,0,1,1,4294967295,0,0
Block,144,560,4992EEAB,0,1,1,4294967295,0,0
Block,0,560,FBA97B04,0,1,1,4294967295,0,0
Block,32,560,BD3D87E1,0,1,1,4294967295,0,0
Block,64,560,4E06B654,0,1,1,4294967295,0,0
Block,720,592,EFA741AC,0,1,1,4294967295,0,0
Block,752,592,B8C1D19A,0,1,1,4294967295,0,0
Block,768,592,EBE2627B,0,1,1,4294967295,0,0
Block,400,592,879A9E83,0,1,1,4294967295,0,0
