lb_ShaderCloud,32,256,7387CBF9,0,1,1,4294967295,0,0
ShaderReset,32,192,61CD4C7C,0,1,1,4294967295,0,0
Block,0,544,A0AE50E3,0,5,2,4294967295,0,0
Block,224,480,95C1810D,0,1,1,4294967295,0,0
Block,224,512,E93DDC7A,0,1,1,4294967295,0,0
Block,256,512,361C5D21,0,1,1,4294967295,0,0
Block,256,480,BB76C127,0,1,1,4294967295,0,0
Block,256,448,95B2D9F3,0,1,1,4294967295,0,0
Block,224,448,DD3E259F,0,1,1,4294967295,0,0
Block,288,448,88AFFC26,0,1,1,4294967295,0,0
Block,288,480,52DED435,0,1,1,4294967295,0,0
Block,288,512,9673F11F,0,1,1,4294967295,0,0
Block,384,400,DA24387C,0,1,1,4294967295,0,0
Block,384,432,AE872A22,0,1,1,4294967295,0,0
Block,384,464,F72F8C1E,0,1,1,4294967295,0,0
Block,416,464,03191D83,0,1,1,4294967295,0,0
Block,448,464,4E755488,0,1,1,4294967295,0,0
Block,416,432,1A6B8C5D,0,1,1,4294967295,0,0
Block,416,400,ED261622,0,1,1,4294967295,0,0
Block,448,400,1E07336E,0,1,1,4294967295,0,0
Block,448,432,7DB7C1EC,0,1,1,4294967295,0,0
Warp,0,512,BD50F504,0,1,1,4294967295,0,1
Sign,64,512,E28DCC94,0,1,1,4294967295,0,1
PlayerStart,96,512,EBAA16F3,0,1,1,4294967295,0,0
SaveVeryHard,96,512,DE582033,0,1,1,4294967295,0,0
Warp,256,368,F978DB64,0,1,1,4294967295,0,0
Sign,256,416,D0D766D3,0,1,1,4294967295,0,1
Warp,416,320,2FDBDF6D,0,1,1,4294967295,0,0
Sign,416,368,1CDB632A,0,1,1,4294967295,0,1
